Class,Contrast,Dissimilarity,Energy,Homogeneity
1.0,495082.0,69876.0,31929.21,446729.73
1.0,750702.0,105238.0,30381.23,717284.11
1.0,501803.0,72485.0,37482.08,470278.56
1.0,561456.0,82104.0,54535.9,578644.47
1.0,415180.0,61164.0,62870.65,483090.32
1.0,583695.0,81199.0,36705.88,592029.82
1.0,916216.0,132866.0,62701.25,634442.51
1.0,557328.0,82682.0,13001.89,643885.14
1.0,653897.0,91585.0,43837.48,969842.29
1.0,536188.0,80384.0,34281.65,660160.16
1.0,1255571.0,170815.0,13585.4,851863.28
1.0,1843593.0,233539.0,45902.46,1933097.32
1.0,592918.0,78530.0,26907.83,567320.63
1.0,558431.0,74545.0,62949.95,482880.53
1.0,814751.0,108437.0,59652.07,698248.64
1.0,739822.0,98798.0,50991.2,755250.44
1.0,787259.0,109713.0,2163.52,579696.18
1.0,656256.0,83354.0,50916.85,683716.2
1.0,913958.0,115132.0,47145.05,726851.86
1.0,697524.0,96120.0,37331.51,539006.51
1.0,1362113.0,182321.0,49172.43,1248655.82
1.0,1552759.0,201605.0,36282.75,1160793.06
1.0,968791.0,137275.0,31161.14,957889.82
1.0,1352284.0,191318.0,48379.68,854162.34
1.0,1352284.0,191318.0,48379.68,854162.34
1.0,1352284.0,191318.0,48379.68,854162.34
1.0,986846.0,129404.0,52278.52,787664.76
1.0,1083846.0,149930.0,43928.05,1021332.61
1.0,965397.0,129893.0,61663.02,880754.22
1.0,847241.0,116809.0,22484.52,827036.7
1.0,1197805.0,175405.0,50920.19,1011966.01
1.0,516313.0,75765.0,22629.4,578727.74
1.0,560322.0,72650.0,19306.36,446272.51
1.0,596374.0,81984.0,61385.19,558888.08
1.0,414937.0,59413.0,64816.13,354488.21
1.0,940964.0,134676.0,54981.78,919802.68
1.0,700713.0,100219.0,23995.73,702047.11
1.0,925075.0,131955.0,37846.53,656751.33
1.0,928345.0,131115.0,46938.71,916938.49
1.0,1198918.0,166780.0,63883.25,1180425.19
1.0,1214992.0,176512.0,59238.29,938350.19
1.0,1204526.0,170496.0,26193.66,928721.54
1.0,667389.0,95399.0,39841.65,538710.5
1.0,767888.0,109560.0,58625.83,846212.94
1.0,1120070.0,168320.0,15445.29,1099527.53
1.0,847239.0,122567.0,51271.23,880435.1
1.0,984936.0,125236.0,59175.93,823646.27
1.0,914843.0,151225.0,48085.88,768358.94
1.0,466676.0,69236.0,52154.87,545362.39
1.0,785686.0,106130.0,47629.83,617757.06
1.0,602392.0,83114.0,61170.24,655502.32
1.0,1094064.0,147352.0,14589.91,985626.28
1.0,1135290.0,170858.0,49194.68,1774561.03
1.0,2415964.0,288322.0,13715.85,2086660.95
1.0,1249102.0,171388.0,21220.76,1316277.11
1.0,596811.0,93809.0,65461.04,868693.17
1.0,755613.0,111907.0,15866.45,795402.72
1.0,788145.0,114657.0,56364.82,743503.36
1.0,1123451.0,147537.0,58260.26,822503.23
1.0,1123451.0,147537.0,58260.26,822503.23
1.0,959343.0,132685.0,33192.83,937664.16
1.0,936808.0,142244.0,60208.72,700553.61
1.0,1242875.0,187321.0,60212.42,1244156.72
1.0,894682.0,123972.0,27459.47,852642.67
1.0,951074.0,130064.0,22867.25,787712.88
1.0,1126490.0,151888.0,17819.78,1010464.46
1.0,983496.0,144634.0,40128.5,1024378.35
1.0,713466.0,96632.0,59484.37,629728.88
1.0,713466.0,96632.0,59484.37,629728.88
1.0,705111.0,99243.0,38254.88,631786.79
1.0,724025.0,92115.0,44144.55,529037.85
1.0,1026492.0,140972.0,63200.88,735324.69
1.0,838526.0,106452.0,37213.68,708759.85
1.0,697786.0,91806.0,59665.83,643462.61
1.0,731972.0,99488.0,63456.82,708371.84
1.0,677553.0,91197.0,36329.23,591113.84
1.0,710739.0,93989.0,56352.48,581075.87
1.0,631243.0,85721.0,61531.73,588744.29
1.0,941928.0,130980.0,52799.24,1270522.82
1.0,1120919.0,151675.0,29482.0,1262094.01
1.0,699124.0,104632.0,61513.6,688980.63
1.0,1207686.0,176576.0,46564.21,1108398.04
1.0,1417984.0,214460.0,54827.47,1162543.65
1.0,794450.0,115184.0,46856.77,1042972.46
1.0,914325.0,126713.0,39226.96,832169.06
1.0,1469952.0,214108.0,59248.23,1671763.11
1.0,530159.0,73687.0,46612.06,642712.55
1.0,523165.0,79247.0,58495.99,602840.81
1.0,916171.0,131921.0,28152.1,955039.15
1.0,486629.0,84573.0,47143.12,693854.26
1.0,472997.0,69245.0,56376.66,494484.97
1.0,434043.0,67291.0,10805.97,602206.41
1.0,431858.0,66352.0,61909.96,574645.07
1.0,574058.0,86786.0,34953.66,471475.56
1.0,551478.0,73250.0,45774.34,563351.26
1.0,691081.0,111533.0,50180.35,644322.04
1.0,667572.0,101552.0,53000.99,632892.51
1.0,1762571.0,257291.0,35096.65,1981743.36
1.0,579644.0,88268.0,59726.35,731681.8
1.0,1083787.0,193719.0,41389.16,2076296.23
1.0,1280008.0,184098.0,39714.55,1214569.62
1.0,1180804.0,171608.0,47733.44,1339307.74
1.0,1512868.0,195992.0,34856.92,1344723.19
1.0,1446587.0,189013.0,50029.64,1394219.88
1.0,1825863.0,249627.0,59209.41,1845674.08
1.0,207476.0,29214.0,53859.43,105503.23
1.0,1826757.0,260957.0,65149.25,1464048.3
1.0,1185026.0,161584.0,3824.81,1003953.55
1.0,1712462.0,235766.0,50044.11,1329086.17
1.0,2251832.0,312818.0,40000.09,2324474.74
1.0,626887.0,85465.0,64378.23,486707.94
1.0,645051.0,98157.0,33069.65,523418.07
1.0,511551.0,75327.0,33569.55,401123.15
1.0,623047.0,87289.0,62370.06,444408.98
1.0,823780.0,119578.0,28244.46,724741.38
1.0,256240.0,35842.0,54543.41,110167.87
1.0,548728.0,83096.0,46694.71,433320.72
1.0,705847.0,103435.0,29099.03,467969.05
1.0,745302.0,111394.0,46441.86,549765.57
1.0,620920.0,87164.0,61951.29,629810.29
1.0,586994.0,80238.0,53595.04,495008.49
1.0,630188.0,84328.0,13546.01,820665.36
1.0,440300.0,66304.0,43311.7,453880.79
1.0,669389.0,96957.0,62278.26,612217.36
1.0,2927031.0,407769.0,42879.76,3492033.34
1.0,1183790.0,156520.0,37672.38,1014932.96
1.0,712179.0,100905.0,60551.14,713372.22
1.0,647617.0,84409.0,6457.6,662980.21
1.0,969922.0,131500.0,27621.05,877813.17
1.0,1964507.0,274961.0,22449.57,1435350.42
1.0,1277185.0,173043.0,42639.68,1346066.8
1.0,1421330.0,217590.0,44101.58,1272166.15
1.0,987946.0,142160.0,56989.03,1367930.17
1.0,5449384.0,714374.0,54095.37,5636891.08
1.0,4174912.0,534106.0,25888.55,4894647.62
1.0,2143315.0,316911.0,46015.46,2683147.03
1.0,588512.0,77824.0,9646.14,694376.16
1.0,620030.0,88774.0,45939.51,585143.93
1.0,480222.0,64240.0,56718.64,440455.79
1.0,795026.0,110360.0,32992.16,630933.68
1.0,1022330.0,150588.0,36938.74,1012831.66
1.0,1078749.0,141305.0,49292.66,862617.34
1.0,865534.0,117378.0,50563.51,693862.72
1.0,1075964.0,156416.0,50632.45,1201523.1
1.0,2761802.0,380068.0,47229.7,2292444.3
1.0,973531.0,134157.0,62000.09,789985.08
1.0,762005.0,104173.0,37770.99,589166.76
1.0,574528.0,79580.0,30733.89,560307.92
1.0,585119.0,81315.0,58804.07,554957.61
1.0,530301.0,82341.0,49082.79,561601.05
1.0,715235.0,103137.0,44636.17,633952.48
1.0,707713.0,96227.0,4070.98,560961.58
1.0,700190.0,100762.0,62242.56,609507.53
1.0,911218.0,134768.0,43275.86,642932.73
1.0,591576.0,81688.0,24160.46,589630.36
1.0,678649.0,94379.0,30133.12,714590.33
1.0,200993.0,30211.0,58184.57,116351.14
1.0,224675.0,32769.0,51012.95,100761.07
1.0,1177493.0,168069.0,35178.4,998095.36
1.0,1411473.0,208395.0,45935.04,1385535.72
1.0,678133.0,96289.0,54701.41,664180.37
1.0,868052.0,122072.0,17638.7,932165.91
1.0,1651329.0,235025.0,51272.42,1838904.8
1.0,645128.0,79740.0,64950.44,487838.82
1.0,1083962.0,156562.0,17084.92,985892.28
1.0,679679.0,106159.0,61555.52,601766.09
1.0,557631.0,81313.0,9408.22,438893.31
1.0,532750.0,77968.0,57148.97,568094.47
1.0,787383.0,117157.0,33553.57,745476.11
1.0,663069.0,91489.0,53667.36,491915.41
1.0,3409877.0,493617.0,56631.36,2894270.6
1.0,1198839.0,174021.0,57090.76,1104363.8
1.0,1168783.0,160523.0,60423.31,1141455.1
1.0,1456406.0,213932.0,61372.43,1585562.58
1.0,119717.0,20381.0,24522.6,141462.48
1.0,818540.0,111730.0,62578.0,695788.78
1.0,2374467.0,342559.0,56266.53,1747036.56
1.0,1872639.0,281579.0,46729.18,1714094.58
1.0,1693221.0,228495.0,50372.29,1753690.37
1.0,1423240.0,200494.0,48537.49,1536629.22
1.0,2279511.0,355281.0,64548.83,1908035.11
1.0,2696930.0,361700.0,58157.79,2220687.9
1.0,250912.0,37820.0,46847.36,163132.75
1.0,1141659.0,158051.0,54100.62,863389.37
1.0,714344.0,95976.0,57185.07,655451.31
1.0,967640.0,133104.0,62872.71,991478.74
1.0,755955.0,104561.0,61108.17,657700.91
1.0,942280.0,122620.0,47140.68,969117.45
1.0,880785.0,118367.0,42330.56,674451.98
1.0,681131.0,93465.0,55065.75,634428.63
1.0,1086383.0,153845.0,25336.59,1030851.21
1.0,1136180.0,167440.0,50840.75,913658.23
1.0,899292.0,128078.0,45922.21,734429.02
1.0,698142.0,99292.0,42436.29,525447.82
1.0,623877.0,76191.0,24394.79,530862.54
1.0,781510.0,103046.0,34336.9,787009.17
1.0,1021955.0,154373.0,62417.86,983642.98
1.0,1762508.0,257108.0,33014.3,1830538.77
1.0,889432.0,126764.0,61809.62,766004.91
1.0,884544.0,131996.0,38380.01,1018226.07
1.0,925910.0,128670.0,52638.48,973699.7
1.0,761681.0,106711.0,58991.07,737825.88
1.0,1132598.0,169408.0,42159.62,961266.92
1.0,722887.0,104695.0,19188.39,692142.34
1.0,723770.0,113146.0,51344.76,977678.23
1.0,130674.0,22958.0,58494.01,120175.09
1.0,876721.0,123915.0,60989.86,780462.08
1.0,428479.0,61039.0,64083.36,301723.57
1.0,1825992.0,275370.0,63813.03,2744561.4
1.0,1032419.0,147633.0,64926.17,1000666.08
1.0,1070909.0,150171.0,25324.96,1074673.39
1.0,981257.0,134275.0,34959.93,978410.9
1.0,740968.0,97472.0,36043.94,715942.26
1.0,938531.0,123219.0,27760.59,846408.95
1.0,986392.0,150876.0,54739.74,841775.94
1.0,1824820.0,239684.0,59485.33,1824842.34
1.0,1154564.0,169340.0,58467.75,1309842.43
1.0,628872.0,81640.0,35313.83,426440.4
1.0,681147.0,94671.0,33269.65,786984.02
1.0,776882.0,102966.0,57386.9,497196.35
1.0,441291.0,63083.0,55682.8,487110.3
1.0,690618.0,90948.0,60730.79,574450.78
1.0,1159266.0,179866.0,52325.72,1421223.73
1.0,748790.0,106872.0,46600.05,600960.15
1.0,1487475.0,203295.0,36863.35,1476271.8
1.0,1116498.0,182082.0,39746.47,1484544.87
1.0,1136323.0,157399.0,39753.08,997029.33
1.0,1424863.0,188405.0,56499.69,1713601.1
1.0,1561746.0,207990.0,49996.3,1613683.78
1.0,2164660.0,299508.0,9551.52,3192589.12
1.0,657994.0,98338.0,57216.44,470399.14
1.0,651420.0,88642.0,39275.52,643460.74
1.0,656522.0,91490.0,43228.82,603395.82
1.0,806982.0,120754.0,35354.46,650807.27
1.0,1926356.0,287916.0,57545.47,3126122.44
1.0,959035.0,146227.0,59700.02,709263.14
1.0,2491480.0,375172.0,63242.48,3196938.95
1.0,2418314.0,330920.0,18888.82,1642398.42
1.0,2958770.0,403074.0,61704.71,3169612.45
1.0,490587.0,76709.0,59909.65,781664.55
1.0,460536.0,63244.0,33981.12,475138.82
1.0,609415.0,87083.0,12318.04,469673.56
1.0,548872.0,75516.0,60517.87,609178.75
1.0,696821.0,105837.0,25013.86,815884.8
1.0,1133529.0,164119.0,45893.06,1036698.95
1.0,982464.0,148718.0,4129.42,1046848.42
1.0,113765.0,18237.0,40487.49,77670.75
1.0,710169.0,96653.0,27747.54,530741.32
1.0,1099991.0,153865.0,15236.32,746522.34
1.0,582312.0,82526.0,54555.11,680151.62
1.0,810256.0,117260.0,31652.32,586411.08
1.0,943198.0,129884.0,38220.42,952651.02
1.0,1257972.0,180818.0,23253.16,1406712.12
1.0,702894.0,106156.0,42696.15,686826.51
1.0,1231760.0,171964.0,19800.43,933364.73
1.0,132135.0,20709.0,45705.26,90619.55
1.0,509409.0,80741.0,26315.18,805842.0
1.0,655387.0,87689.0,54620.55,613989.96
1.0,702173.0,90415.0,60377.21,737438.85
1.0,685838.0,89892.0,29553.72,654565.99
1.0,667758.0,92230.0,43368.82,504160.39
1.0,559260.0,83178.0,59991.02,440052.12
1.0,675045.0,89289.0,26267.92,566692.01
1.0,545319.0,75691.0,52339.21,566197.36
1.0,958146.0,129986.0,29802.82,677189.18
1.0,550258.0,75958.0,64289.98,567151.9
1.0,693547.0,90365.0,60243.08,542074.28
1.0,747386.0,99942.0,55231.48,696507.69
1.0,1043274.0,138574.0,54137.73,684627.48
1.0,1043274.0,138574.0,54137.73,684627.48
1.0,980204.0,134332.0,40227.27,1041383.32
1.0,1116175.0,167295.0,50521.24,1085594.77
1.0,1794016.0,254564.0,45853.47,1536398.58
1.0,1682346.0,245676.0,64704.1,1777455.11
1.0,1093428.0,157676.0,27765.95,1259519.33
1.0,1929177.0,267405.0,53120.78,1693698.34
1.0,763683.0,125763.0,54109.73,1259162.77
1.0,1673100.0,228494.0,61378.51,1617893.23
1.0,1778562.0,232502.0,32849.7,1872172.08
1.0,2181762.0,304714.0,63749.13,1908470.01
1.0,1087486.0,159500.0,15853.56,1382904.26
1.0,923764.0,128920.0,63909.3,628891.01
1.0,783664.0,111286.0,43028.81,636768.46
1.0,575858.0,78140.0,53026.36,495705.15
1.0,949727.0,135787.0,6341.54,801251.58
1.0,730889.0,106039.0,41064.59,605611.63
1.0,1238774.0,181548.0,11835.57,1134887.62
1.0,1339060.0,202600.0,59319.17,1385986.11
1.0,1481580.0,230224.0,31975.2,1613973.81
1.0,461340.0,65616.0,27705.23,563244.02
1.0,639339.0,84735.0,13926.04,608141.87
1.0,484820.0,68372.0,6837.3,490230.77
1.0,513127.0,70719.0,20425.37,392642.78
1.0,888850.0,118168.0,9934.84,700651.74
1.0,1730294.0,234332.0,22157.94,1352750.68
1.0,1947359.0,275389.0,9618.61,1954050.32
1.0,223178.0,31922.0,57322.18,110428.5
1.0,1135758.0,154344.0,29633.64,1153538.3
1.0,1951343.0,277547.0,30136.91,1809825.21
1.0,718695.0,104361.0,54705.41,652011.05
1.0,1606922.0,240604.0,47576.49,1676409.38
1.0,2348084.0,339456.0,64971.6,2815163.76
1.0,818633.0,109863.0,64208.39,766807.7
1.0,953818.0,129962.0,42742.62,629581.43
1.0,640680.0,84144.0,59686.31,578023.99
1.0,696691.0,90513.0,64404.67,587273.31
1.0,755295.0,101471.0,28041.35,553564.13
1.0,949004.0,132800.0,32599.08,752309.49
1.0,558151.0,77743.0,13340.48,860284.62
1.0,1078808.0,136458.0,45880.68,1173289.11
1.0,505125.0,71331.0,48285.11,437756.3
1.0,521599.0,65179.0,32875.99,515664.88
1.0,470919.0,67121.0,35381.67,435137.93
1.0,682867.0,99521.0,45852.34,579394.99
1.0,673066.0,95050.0,47457.35,527537.36
1.0,317247.0,42529.0,51036.61,99776.63
1.0,769986.0,101684.0,40636.12,720914.94
1.0,942323.0,122217.0,49898.59,774069.7
1.0,927079.0,125543.0,54953.97,959731.66
1.0,1106260.0,148728.0,28061.16,989134.52
1.0,902516.0,118018.0,47246.75,895341.46
1.0,774952.0,102518.0,30793.9,859633.03
1.0,1371172.0,178432.0,50246.29,983281.53
1.0,1373765.0,199417.0,21233.36,1655029.17
1.0,1727361.0,243553.0,33078.72,1704432.25
1.0,1165540.0,160440.0,56792.82,972123.94
1.0,1802809.0,248377.0,51427.69,2567073.03
1.0,816153.0,116265.0,48365.52,874691.0
1.0,688708.0,100588.0,25122.61,893893.49
1.0,639446.0,100610.0,53451.22,655968.15
1.0,901427.0,130523.0,59679.92,954793.42
1.0,651311.0,104749.0,60487.27,857274.35
1.0,706786.0,122512.0,42009.37,1010605.95
1.0,123452.0,17170.0,29416.79,57852.75
1.0,126722.0,16854.0,25486.1,51022.86
1.0,120727.0,17149.0,26853.95,54328.2
1.0,139528.0,21248.0,38020.91,77150.57
1.0,198409.0,27935.0,50391.76,102096.77
1.0,1533022.0,197972.0,37843.31,1373555.73
1.0,1943340.0,279698.0,38692.76,1248853.19
1.0,1139826.0,144848.0,56071.07,1227416.7
1.0,1440885.0,185165.0,38142.42,1323709.01
1.0,1131304.0,167712.0,13694.44,1113186.23
1.0,1075340.0,149774.0,40267.72,1232843.7
1.0,1010779.0,149573.0,60591.43,1362605.23
1.0,112276.0,18920.0,56704.66,115910.61
1.0,1579913.0,207635.0,28066.69,1686315.6
1.0,902685.0,134917.0,44737.64,1446261.33
1.0,1319108.0,178022.0,34265.4,1733659.2
1.0,1278236.0,165968.0,30652.83,1161679.85
1.0,1324480.0,172172.0,9849.37,1178188.39
1.0,2000602.0,275416.0,62030.48,1609539.11
1.0,634250.0,93778.0,40395.23,838745.14
1.0,1955725.0,273611.0,64082.39,1643187.75
1.0,1121880.0,152736.0,51313.37,1100950.36
1.0,1287338.0,170758.0,60498.71,1122552.23
1.0,1181810.0,158118.0,58314.18,867632.2
1.0,1039715.0,143097.0,64291.78,1095478.01
1.0,1538817.0,219673.0,44541.24,1554496.9
1.0,1340297.0,191661.0,59057.44,1384800.83
1.0,397858.0,57156.0,41470.5,371385.97
1.0,2699910.0,355474.0,30748.18,2537006.52
1.0,2422941.0,321931.0,38380.48,2538213.18
1.0,806592.0,124284.0,7597.68,873742.44
1.0,678750.0,93888.0,38795.76,764246.31
1.0,756497.0,112499.0,54542.03,858374.51
1.0,685896.0,96208.0,63089.49,624522.83
1.0,1104606.0,150050.0,64439.16,859014.91
1.0,582491.0,79721.0,64236.71,707409.39
1.0,869377.0,123215.0,64084.95,857062.12
1.0,533546.0,75300.0,30385.41,627749.51
1.0,783201.0,107395.0,29696.61,625620.87
1.0,924734.0,138264.0,60914.95,671711.65
1.0,622898.0,84914.0,3471.5,498856.51
1.0,848337.0,127957.0,34620.59,646950.08
1.0,1104437.0,164627.0,56582.16,773427.64
1.0,1120369.0,156027.0,39613.99,711068.65
1.0,407194.0,61702.0,27860.88,433619.16
1.0,1918687.0,268771.0,20612.67,2008070.2
1.0,1526514.0,222580.0,53388.12,1712812.39
1.0,987808.0,153376.0,62056.33,1412858.77
1.0,607471.0,79517.0,55288.66,466310.19
1.0,664343.0,94851.0,23532.1,599827.88
1.0,693605.0,97565.0,20020.67,485798.85
1.0,737180.0,102126.0,4960.02,647391.71
1.0,191072.0,28694.0,29760.13,145297.61
1.0,1135680.0,163030.0,64130.73,1472054.6
1.0,702731.0,90943.0,30972.5,663191.99
1.0,1017141.0,137699.0,56689.41,693247.18
1.0,797062.0,105514.0,56634.67,716706.56
1.0,796471.0,110561.0,36061.67,867919.78
1.0,812516.0,104838.0,52751.03,708463.94
1.0,797633.0,104589.0,62581.16,754966.65
1.0,733996.0,105098.0,61871.54,683773.19
1.0,696994.0,91192.0,50590.8,578899.27
1.0,938060.0,134504.0,3083.55,558257.43
1.0,706422.0,97660.0,53660.21,676641.99
1.0,594863.0,84035.0,53103.79,484377.55
1.0,462683.0,71731.0,29211.16,486551.48
1.0,568051.0,79169.0,50249.13,561623.28
1.0,652139.0,99803.0,45243.29,499376.16
1.0,594583.0,85651.0,22329.41,543757.37
1.0,530568.0,79924.0,44433.83,504733.02
1.0,1067998.0,146930.0,44816.08,1161797.07
1.0,721996.0,103104.0,25508.07,904480.34
1.0,158222.0,23498.0,51577.65,96856.49
1.0,685318.0,96040.0,65393.73,755398.62
1.0,650535.0,96927.0,54407.33,620182.55
1.0,884992.0,138924.0,40719.15,521544.05
1.0,1289909.0,185091.0,63705.63,1322575.11
1.0,1048343.0,138197.0,24425.0,858347.86
1.0,699726.0,94856.0,64454.3,814653.8
1.0,608877.0,82391.0,51926.41,597915.36
1.0,780868.0,99802.0,38741.06,628173.93
1.0,1084191.0,148507.0,34625.8,1080556.37
1.0,1230498.0,169458.0,43001.51,1241317.27
1.0,2192893.0,283349.0,16388.35,2451411.26
1.0,279496.0,48572.0,24073.72,423708.94
1.0,1254652.0,183012.0,61889.95,1316130.13
1.0,167707.0,25543.0,47073.6,92377.09
1.0,189449.0,26707.0,38602.8,75511.32
1.0,1563520.0,214876.0,63660.87,1532406.61
1.0,2211469.0,319861.0,64977.56,2019142.42
1.0,316885.0,44485.0,11519.26,191004.77
1.0,1529239.0,231747.0,6631.38,1723940.55
1.0,552539.0,81217.0,49908.21,662381.32
1.0,1159621.0,158983.0,22346.01,895458.07
1.0,792618.0,107720.0,26190.26,931679.13
1.0,968667.0,138453.0,31866.46,1040915.58
1.0,1290282.0,192604.0,26889.32,1622089.7
1.0,1098837.0,151569.0,57762.18,1463086.24
1.0,1478908.0,196972.0,55260.42,1267142.15
1.0,718763.0,107419.0,29680.12,630742.28
1.0,860169.0,117989.0,48656.39,841623.57
1.0,964510.0,126620.0,44074.12,933608.88
1.0,1214408.0,174642.0,36092.07,942250.2
1.0,1233824.0,176586.0,59558.48,1265865.5
1.0,1041161.0,163275.0,60260.36,1385377.42
1.0,1619186.0,187486.0,65286.81,1234168.68
1.0,600165.0,83521.0,42008.41,360330.77
1.0,1336595.0,184091.0,41566.91,1248760.77
1.0,1258025.0,173789.0,53532.6,1188404.5
1.0,1461589.0,193229.0,47390.81,1185041.29
1.0,1326994.0,180126.0,34580.06,1327980.24
1.0,1567299.0,199833.0,55322.99,1168194.52
1.0,808750.0,115838.0,44515.38,953402.7
1.0,1158332.0,160630.0,16048.02,762006.86
1.0,888037.0,115729.0,32373.22,877660.89
1.0,980218.0,148706.0,35711.07,893753.65
1.0,892778.0,135338.0,29023.52,1129384.47
1.0,760966.0,112816.0,36289.94,1073145.26
1.0,1011564.0,148510.0,65508.25,1220624.8
1.0,1271979.0,188875.0,32268.4,1215010.85
1.0,863446.0,120244.0,24281.28,773727.37
1.0,609554.0,84896.0,59437.77,574288.66
1.0,822140.0,112782.0,52866.51,735385.81
1.0,1051828.0,151298.0,64746.69,675716.24
1.0,902768.0,120378.0,45444.18,579508.17
1.0,693406.0,100176.0,64256.44,736695.9
1.0,467387.0,77409.0,18788.77,886952.54
1.0,816110.0,101512.0,58920.31,559256.36
1.0,632076.0,83198.0,45209.1,424598.76
1.0,817898.0,106598.0,61024.19,650623.36
1.0,1275412.0,183782.0,59584.1,1505734.95
1.0,118030.0,16220.0,34153.12,67884.42
1.0,446561.0,66193.0,26681.82,296613.66
1.0,744366.0,112342.0,53127.71,547805.29
1.0,272534.0,39854.0,61064.78,124768.22
1.0,1462701.0,207025.0,53000.23,1253837.15
1.0,647498.0,95034.0,37020.84,541919.22
1.0,442398.0,60098.0,31428.4,337265.9
1.0,155297.0,21345.0,44216.99,87254.58
1.0,1101528.0,160558.0,18783.34,1115858.06
1.0,875938.0,125618.0,48025.13,786571.36
1.0,2007440.0,290346.0,54103.38,2088939.62
1.0,1229954.0,169948.0,29788.15,1106743.65
1.0,1118982.0,151190.0,59579.68,1420496.91
1.0,1118982.0,151190.0,59579.68,1420496.91
1.0,884503.0,130617.0,19482.44,1022320.26
1.0,900673.0,147101.0,44901.02,1449803.79
1.0,1606990.0,230940.0,61936.61,1408050.7
1.0,1132631.0,176483.0,63729.09,1028172.62
1.0,664230.0,108770.0,53614.88,884305.61
1.0,1049614.0,132492.0,47412.21,955009.96
1.0,634404.0,90594.0,41742.01,909593.38
1.0,859913.0,142751.0,40013.29,1565628.29
1.0,2228691.0,331105.0,45175.43,3218628.8
1.0,1537320.0,220316.0,5875.46,1946921.16
1.0,1823925.0,236897.0,54213.51,2311119.6
1.0,666745.0,97177.0,33464.51,627592.46
1.0,807753.0,126887.0,50703.81,1166244.34
1.0,890180.0,117168.0,33368.65,774273.64
1.0,1397484.0,164028.0,41172.23,1414277.91
1.0,1990643.0,281501.0,34225.93,1622891.71
1.0,385174.0,61184.0,62155.97,533298.19
1.0,1429465.0,208477.0,65014.19,1595037.32
1.0,2035410.0,270834.0,54064.2,1387679.9
1.0,2158122.0,322064.0,21807.85,1710683.74
1.0,849145.0,122925.0,52026.49,1084124.9
1.0,1050790.0,134074.0,33387.88,932539.99
1.0,1005232.0,128884.0,44483.75,1033619.04
1.0,1238438.0,179252.0,43944.17,1407034.77
1.0,1055567.0,145761.0,53619.68,1203256.24
1.0,1056226.0,143424.0,57956.14,827122.3
1.0,776994.0,110464.0,27459.93,833431.06
1.0,181860.0,34930.0,29057.03,279941.38
1.0,845230.0,111468.0,47381.04,566476.51
1.0,649800.0,106488.0,32711.01,1124033.08
1.0,1312838.0,197342.0,45052.33,1173840.2
1.0,1284254.0,185780.0,62998.57,1374006.4
1.0,845958.0,119408.0,64215.24,667054.39
1.0,532239.0,69803.0,64223.08,401965.99
1.0,522009.0,76893.0,20013.06,408734.6
1.0,607744.0,87654.0,58415.71,472381.28
1.0,470799.0,70607.0,62856.98,402527.13
1.0,1189014.0,166974.0,45418.92,1102752.37
1.0,469176.0,66630.0,45409.65,385076.94
1.0,857328.0,138644.0,64742.24,1195202.12
1.0,646732.0,100430.0,24421.7,732399.84
1.0,745140.0,107726.0,57538.44,809466.49
1.0,589097.0,87935.0,38589.67,571183.54
1.0,984847.0,140503.0,34450.05,1053305.44
1.0,753524.0,102626.0,59168.46,710894.95
1.0,745465.0,99425.0,15660.89,756857.23
1.0,837279.0,107387.0,31723.53,739543.34
1.0,839547.0,107399.0,46822.98,967549.07
1.0,791728.0,111010.0,59319.0,962538.73
1.0,782982.0,105600.0,53801.42,781445.64
1.0,1217571.0,206089.0,40903.4,2175114.05
1.0,3856026.0,466310.0,48187.39,1773784.93
1.0,666468.0,97606.0,52113.91,750553.44
1.0,497969.0,64223.0,40331.2,614039.42
1.0,862736.0,117490.0,44592.32,639250.08
1.0,712846.0,96376.0,61851.9,564005.42
1.0,663268.0,88994.0,55901.29,583837.25
1.0,512020.0,69442.0,39577.16,465710.15
1.0,523865.0,78035.0,43928.51,579392.11
1.0,472737.0,63023.0,26765.45,446852.43
1.0,637982.0,88758.0,27722.52,579614.6
1.0,429812.0,64824.0,61879.44,532108.72
1.0,572679.0,75853.0,60741.31,548828.66
1.0,570443.0,79919.0,51328.38,599443.53
1.0,753697.0,114845.0,44969.91,639373.84
1.0,1463758.0,209374.0,48809.56,1394912.32
1.0,1144177.0,149939.0,57562.15,1110645.39
1.0,1127811.0,168301.0,34373.07,1072255.43
1.0,847234.0,111654.0,58171.76,913934.13
1.0,1251992.0,165640.0,48480.98,1049831.72
1.0,454698.0,65394.0,21607.29,386437.97
1.0,446414.0,72780.0,54318.57,500757.33
1.0,482109.0,67453.0,60396.79,443175.35
1.0,1476252.0,224226.0,44729.48,1627005.49
1.0,616940.0,78756.0,50710.9,522852.53
1.0,486916.0,79936.0,47430.1,744002.88
1.0,867919.0,124635.0,40655.71,758846.58
1.0,812261.0,109867.0,25193.24,874814.28
1.0,740959.0,113789.0,40697.09,1089630.65
1.0,1665636.0,220498.0,44769.78,1514204.38
1.0,1081735.0,143147.0,9274.69,1222313.95
1.0,963625.0,138747.0,60740.01,928783.23
1.0,1151898.0,170270.0,40330.32,1315509.73
1.0,376066.0,61702.0,55910.32,557394.65
1.0,857928.0,121044.0,29707.65,879903.54
1.0,804323.0,118291.0,38979.94,1027747.79
1.0,1217471.0,168887.0,58212.92,795740.97
